,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
794,36721378,2022-11-17 14:28:59.843347+00:00,,t,32,72905731162617787,648518346501581144,72905731162466549,648518346514448583,[ 25527 111889   2684],[ 25555 111877   2683]
796,42815537,2022-11-17 14:28:59.843347+00:00,,t,26,72905731229230808,648518346501581144,72905731229276842,648518346481857725,[ 25713 111935   2702],[ 25733 111915   2703]
797,38445804,2022-11-17 14:28:59.843347+00:00,,t,24,72483312807336154,648518346501581144,72483312807358917,648518346507233352,[ 14169 104627   3207],[ 14149 104659   3207]
799,42127633,2022-11-17 14:28:59.843347+00:00,,t,22,72342781074969012,648518346501581144,72342781074931414,648518346480125925,[  9235 110751   2427],[  9277 110755   2428]
800,42731233,2022-11-17 14:28:59.843347+00:00,,t,138,72342712422420344,648518346501581144,72342712422417775,648518346480125925,[  9153 110257   2543],[  9121 110275   2543]
802,38445785,2022-11-17 14:28:59.843347+00:00,,t,30,72483312807265499,648518346501581144,72483312807257858,648518346480125925,[ 14123 105225   3169],[ 14095 105221   3169]
803,42731195,2022-11-17 14:28:59.843347+00:00,,t,30,72342712422368177,648518346501581144,72342712422377660,648518346481857725,[  9117 110229   2527],[  9089 110241   2528]
804,42731289,2022-11-17 14:28:59.843347+00:00,,t,48,72342712422339177,648518346496066411,72342712422341649,648518346481857725,[  9189 109597   2512],[  9193 109637   2513]
807,6358982,2022-11-17 14:28:59.843347+00:00,,t,24,72483381526641700,648518346501581144,72483381526648497,648518346480666625,[ 14251 106519   3140],[ 14227 106527   3142]
808,6358993,2022-11-17 14:28:59.843347+00:00,,t,26,72483381526651392,648518346501581144,72483381526651388,648518346480666625,[ 14273 106625   3140],[ 14273 106649   3142]
809,11610922,2022-11-17 14:28:59.843347+00:00,,t,16,72694419039685219,648518346501581144,72694419039687693,648518346496729980,[ 19765 106041   3099],[ 19761 106027   3101]
810,32535882,2022-11-17 14:28:59.843347+00:00,,t,39,72483244155025326,648518346501581144,72483244155027708,648518346482976742,[ 14209 102815   3319],[ 14179 102805   3319]
811,32535822,2022-11-17 14:28:59.843347+00:00,,t,20,72483244154986924,648518346501581144,72483244154979934,648518346482976742,[ 14099 102899   3294],[ 14059 102905   3295]
812,2215795,2022-11-17 14:28:59.843347+00:00,,t,14,73187068834421081,648518346502709318,73187068834440014,648518346498554608,[ 33393 107887   2925],[ 33395 107915   2927]
814,42815446,2022-11-17 14:28:59.843347+00:00,,t,26,72905731229147649,648518346501581144,72905731229293670,648518346507233352,[ 25655 111733   2703],[ 25657 111697   2703]
815,42127669,2022-11-17 14:28:59.843347+00:00,,t,33,72342781074868516,648518346501581144,72342781074825384,648518346480666625,[  9285 110905   2433],[  9315 110923   2435]
816,42815441,2022-11-17 14:28:59.843347+00:00,,t,30,72905731229147649,648518346501581144,72905731229147440,648518346480125925,[ 25657 111745   2700],[ 25649 111717   2700]
817,9108825,2022-11-17 14:28:59.843347+00:00,,t,19,72553818923422956,648518346501581144,72553818923425467,648518346494933170,[ 15213 108927   3064],[ 15177 108933   3065]
821,44439135,2022-11-17 14:28:59.843347+00:00,,t,12,73116631370691885,648518346496171788,73116631370698973,648518346524142085,[ 31861 106473   2906],[ 31841 106441   2907]
822,36920906,2022-11-17 14:28:59.843347+00:00,,t,39,72342712422444295,648518346501581144,72342712422441392,648518346480666625,[  9257 110135   2554],[  9291 110131   2555]
824,30158207,2022-11-17 14:28:59.843347+00:00,,t,32,72835156460874862,648518346501581144,72835156460885552,648518346476657526,[ 24157 105937   2982],[ 24155 105901   2983]
826,42731278,2022-11-17 14:28:59.843347+00:00,,t,12,72342712422379902,648518346501581144,72342712422372859,648518346481857725,[  9181 110083   2527],[  9173 110049   2528]
827,24070012,2022-11-17 14:28:59.843347+00:00,,t,12,72623775350521476,648518346488659278,72623775350523926,648518346500681907,[17199 98177  2987],[17239 98177  2987]
830,24070021,2022-11-17 14:28:59.843347+00:00,,t,15,72623775350511073,648518346488659278,72623775350523926,648518346500681907,[17221 98163  2983],[17255 98159  2985]
831,29789774,2022-11-17 14:28:59.843347+00:00,,t,21,72553612899195742,648518346494933426,72553612899209258,648518346476657526,[ 14655 102773   3325],[ 14649 102739   3326]
833,29790163,2022-11-17 14:28:59.843347+00:00,,t,30,72553612899154706,648518346514448583,72553612899147708,648518346494933426,[ 15281 103039   3308],[ 15267 103003   3308]
834,24070030,2022-11-17 14:28:59.843347+00:00,,t,19,72623775350484966,648518346488659278,72623775350503119,648518346500681907,[17249 98167  2979],[17271 98179  2979]
835,29789895,2022-11-17 14:28:59.843347+00:00,,t,34,72553612899164525,648518346467364359,72553612899177308,648518346494933426,[ 14891 102767   3317],[ 14907 102773   3319]
836,24070044,2022-11-17 14:28:59.843347+00:00,,t,13,72623775350418538,648518346488659278,72623775350474877,648518346500681907,[17247 98159  2967],[17289 98147  2968]
837,24070051,2022-11-17 14:28:59.843347+00:00,,t,29,72623775350513613,648518346488659278,72623775350523926,648518346500681907,[17269 98139  2977],[17299 98147  2978]
841,30010262,2022-11-17 14:28:59.843347+00:00,,t,12,72976031187185815,648518346501581144,72976031187168056,648518346476657526,[ 27189 109855   2689],[ 27157 109831   2691]
842,42127627,2022-11-17 14:28:59.843347+00:00,,t,39,72342781074905111,648518346501581144,72342781074788838,648518346507233352,[  9241 110751   2424],[  9273 110747   2424]
843,42127672,2022-11-17 14:28:59.843347+00:00,,t,29,72342781074791767,648518346501581144,72342781074825513,648518346507233352,[  9281 110889   2429],[  9317 110895   2429]
845,7927775,2022-11-17 14:28:59.843347+00:00,,t,51,73469368511853770,648518346499902531,73469368511858430,648518346488045079,[ 41243 132675   2991],[ 41235 132709   2993]
847,27960411,2022-11-17 14:28:59.843347+00:00,,t,14,73187000047703277,648518346499902531,73187000047698140,648518346472537865,[ 33175 105557   2747],[ 33173 105599   2747]
848,27960442,2022-11-17 14:28:59.843347+00:00,,t,15,73187000047592772,648518346499902531,73187000047602504,648518346472537865,[ 33277 105757   2712],[ 33245 105765   2714]
849,27960444,2022-11-17 14:28:59.843347+00:00,,t,23,73187000047661445,648518346499902531,73187000047695758,648518346472537865,[ 33233 105535   2746],[ 33249 105569   2747]
850,27960456,2022-11-17 14:28:59.843347+00:00,,t,17,73187000047605398,648518346499902531,73187000047624475,648518346472537865,[ 33301 105651   2718],[ 33279 105649   2720]
851,27960375,2022-11-17 14:28:59.843347+00:00,,t,12,73187000047670909,648518346499902531,73187000047675856,648518346488978410,[ 33111 105589   2742],[ 33101 105627   2744]
852,27960391,2022-11-17 14:28:59.843347+00:00,,t,18,73187000047673462,648518346499902531,73187000047670987,648518346488978410,[ 33145 105605   2740],[ 33137 105639   2742]
853,27960448,2022-11-17 14:28:59.843347+00:00,,t,22,73187000047567638,648518346499902531,73187000047619672,648518346488978410,[ 33283 105727   2716],[ 33253 105741   2717]
854,30781819,2022-11-17 14:28:59.843347+00:00,,t,15,72975893815053228,648518346467364359,72975893815056670,648518346481856445,[ 27191 106285   2711],[ 27195 106247   2712]
855,41344370,2022-11-17 14:28:59.843347+00:00,,t,25,73257368791844877,648518346499902531,73257368791819301,648518346488054046,[ 35295 106133   2709],[ 35267 106155   2709]
856,42203994,2022-11-17 14:28:59.843347+00:00,,t,26,73187068633226504,648518346491888552,73187068633226342,648518346477963245,[ 33181 107333   2562],[ 33159 107359   2562]
858,36920948,2022-11-17 14:28:59.843347+00:00,,t,16,72342712422451008,648518346501581144,72342712422433175,648518346507233352,[  9339 110499   2555],[  9357 110493   2554]
860,17602842,2022-11-17 14:28:59.843347+00:00,,t,26,72975687791062790,648518346521506809,72975687791069654,648518346477981653,[ 27235 100299   3064],[ 27237 100271   3063]
861,17602845,2022-11-17 14:28:59.843347+00:00,,t,16,72975687791062790,648518346521506809,72975687791092462,648518346487912272,[ 27233 100307   3065],[ 27237 100263   3066]
862,17602884,2022-11-17 14:28:59.843347+00:00,,t,14,72975687791001952,648518346502916595,72975687790977437,648518346477981653,[ 27297 100019   3021],[27287 99985  3021]
863,17602934,2022-11-17 14:28:59.843347+00:00,,t,18,72975687791112851,648518346518741215,72975687791086634,648518346487912272,[27323 99957  3070],[27353 99963  3069]
864,21680980,2022-11-17 14:28:59.843347+00:00,,t,33,73328562371236172,648518346492527801,73328562371224274,648518346495993163,[ 38431 129807   3172],[ 38431 129849   3173]
869,44675553,2022-11-17 14:28:59.843347+00:00,,t,60,72694487759239040,648518346514448583,72694487759231441,648518346476657526,[ 19587 107183   3125],[ 19617 107179   3125]
870,44675585,2022-11-17 14:28:59.843347+00:00,,t,37,72694487759243687,648518346514448583,72694487759241478,648518346494933426,[ 19653 107069   3125],[ 19673 107093   3126]
871,23465387,2022-11-17 14:28:59.843347+00:00,,t,16,72905731229305615,648518346514448583,72905731229316991,648518346494933426,[ 24845 111563   2713],[ 24847 111597   2713]
872,11674701,2022-11-17 14:28:59.843347+00:00,,t,12,72764856436346604,648518346514448583,72764856436361636,648518346494933426,[ 20821 106943   3071],[ 20801 106921   3072]
874,38147630,2022-11-17 14:28:59.843347+00:00,,t,35,72905662509986172,648518346501581144,72905662509986166,648518346514448583,[ 24733 109425   2764],[ 24697 109439   2764]
875,31302394,2022-11-17 14:28:59.843347+00:00,,t,23,72553818990063211,648518346467364359,72553818990279064,648518346514448583,[ 15047 108749   3090],[ 15035 108791   3091]
876,34317129,2022-11-17 14:28:59.843347+00:00,,t,32,72835225180188868,648518346486716621,72835225180187196,648518346514448583,[ 23263 106817   2962],[ 23239 106791   2962]
882,13626906,2022-11-17 14:28:59.843347+00:00,,t,14,72553750270943566,648518346501581144,72553750270948263,648518346514448583,[ 14651 106569   3145],[ 14623 106603   3147]
883,2076121,2022-11-17 14:28:59.843347+00:00,,t,47,72553681618486832,648518346467364359,72553681618468209,648518346514448583,[ 14493 104555   3249],[ 14527 104531   3249]
885,22973695,2022-11-17 14:28:59.843347+00:00,,t,13,72413081300609079,648518346501581144,72413081300616183,648518346514448583,[ 10735 110445   2718],[ 10711 110419   2718]
886,23385547,2022-11-17 14:28:59.843347+00:00,,t,24,72694487759293447,648518346491888552,72694419039828254,648518346514448583,[ 19317 106497   3155],[ 19327 106471   3157]
888,20472728,2022-11-17 14:28:59.843347+00:00,,t,50,72764856436319691,648518346491888552,72764856436332711,648518346514448583,[ 22105 106701   3063],[ 22131 106713   3064]
889,20262960,2022-11-17 14:28:59.843347+00:00,,t,30,72553681618470637,648518346501581144,72553681618475398,648518346496729980,[ 15975 104569   3245],[ 15941 104557   3245]
890,20262963,2022-11-17 14:28:59.843347+00:00,,t,15,72553681618458747,648518346501581144,72553681618454073,648518346496729980,[ 15977 104615   3241],[ 15951 104611   3241]
891,20262955,2022-11-17 14:28:59.843347+00:00,,t,14,72553681618458747,648518346501581144,72553681618463337,648518346514448583,[ 15971 104605   3244],[ 15935 104601   3244]
892,20263012,2022-11-17 14:28:59.843347+00:00,,t,49,72553681618519485,648518346501581144,72553681618507434,648518346514448583,[ 16117 104615   3265],[ 16091 104585   3266]
896,31695343,2022-11-17 14:28:59.843347+00:00,,t,12,73539737189055819,648518346499902531,73539737189051466,648518346499960531,[ 43083 131881   2927],[ 43071 131865   2926]
897,37197014,2022-11-17 14:28:59.843347+00:00,,t,24,73187137553968942,648518346518740959,73187137553975953,648518346494038560,[ 33545 108669   2946],[ 33563 108639   2947]
899,37196680,2022-11-17 14:28:59.843347+00:00,,t,30,73187137553856477,648518346497475608,73187137553857029,648518346498554608,[ 32853 108621   2912],[ 32829 108649   2912]
900,37490805,2022-11-17 14:28:59.843347+00:00,,t,63,72553681618384456,648518346491888552,72553681618408956,648518346477963245,[ 14707 105965   3218],[ 14673 105967   3218]
907,2076190,2022-11-17 14:28:59.843347+00:00,,t,30,72553681618334866,648518346501581144,72553681618228715,648518346477963245,[ 14579 104807   3211],[ 14603 104837   3211]
908,2076213,2022-11-17 14:28:59.843347+00:00,,t,45,72553681618310031,648518346501581144,72553681618379941,648518346477963245,[ 14625 104701   3217],[ 14653 104721   3217]
909,11720884,2022-11-17 14:28:59.843347+00:00,,t,31,73328631157803052,648518346492527801,73328631157796772,648518346495993163,[ 38095 131705   3285],[ 38125 131717   3284]
911,37197116,2022-11-17 14:28:59.843347+00:00,,t,18,73187137553926303,648518346518740959,73187137553949571,648518346498554608,[ 33697 108579   2937],[ 33717 108567   2939]
913,37197133,2022-11-17 14:28:59.843347+00:00,,t,16,73187137553926767,648518346518740959,73187137553919406,648518346494038560,[ 33717 108593   2936],[ 33755 108587   2937]
914,37197146,2022-11-17 14:28:59.843347+00:00,,t,20,73187137553919405,648518346518740959,73187137553919406,648518346494038560,[ 33733 108581   2933],[ 33775 108579   2934]
915,10817170,2022-11-17 14:28:59.843347+00:00,,t,20,72342781074579210,648518346496066411,72342781074576896,648518346480125925,[  9243 110861   2333],[  9211 110875   2334]
917,3758035,2022-11-17 14:28:59.843347+00:00,,t,13,73328631090710906,648518346489805273,73328631090716077,648518346492913070,[ 38213 132713   3178],[ 38215 132743   3179]
919,2076135,2022-11-17 14:28:59.843347+00:00,,t,38,72553681618458869,648518346467364359,72553681618477871,648518346509569667,[ 14495 104781   3248],[ 14533 104779   3248]
920,2076139,2022-11-17 14:28:59.843347+00:00,,t,67,72553681618502911,648518346467364359,72553681618489022,648518346509569667,[ 14505 104577   3249],[ 14543 104569   3249]
921,2076133,2022-11-17 14:28:59.843347+00:00,,t,31,72553681618443808,648518346501581144,72553681618449019,648518346509569667,[ 14537 104469   3235],[ 14533 104473   3238]
923,32535848,2022-11-17 14:28:59.843347+00:00,,t,26,72483244155008791,648518346501581144,72483244155008828,648518346476657526,[ 14139 102815   3312],[ 14103 102829   3313]
924,16180949,2022-11-17 14:28:59.843347+00:00,,t,39,72342712489364528,648518346479427282,72342712489378113,648518346509569667,[  9273 109687   2607],[  9265 109729   2608]
925,16180995,2022-11-17 14:28:59.843347+00:00,,t,17,72342712489364528,648518346479427282,72342712489369161,648518346509569667,[  9305 109697   2604],[  9315 109731   2604]
927,43738811,2022-11-17 14:28:59.843347+00:00,,t,38,73398931115253314,648518346477105680,73398931115250629,648518346494998706,[ 39047 129811   3114],[ 39013 129815   3114]
931,29891277,2022-11-17 14:28:59.843347+00:00,,t,33,72553612965855141,648518346501581144,72553612965853720,648518346482976742,[ 14983 102685   3339],[ 14985 102717   3340]
935,20472816,2022-11-17 14:28:59.843347+00:00,,t,27,72764856436269081,648518346473080420,72764856436281177,648518346481857725,[ 22315 106841   3040],[ 22337 106871   3040]
936,44288587,2022-11-17 14:28:59.843347+00:00,,t,30,72342781141782094,648518346501581144,72342781141788773,648518346477034696,[  9953 111477   2513],[  9979 111505   2514]
937,44288172,2022-11-17 14:28:59.843347+00:00,,t,35,72342781141762692,648518346501581144,72342781141760262,648518346476657526,[  9579 111367   2502],[  9545 111357   2504]
938,42731032,2022-11-17 14:28:59.843347+00:00,,t,58,72342712422380226,648518346467364359,72342712422365834,648518346494933426,[  8931 110487   2526],[  8933 110457   2525]
940,2076123,2022-11-17 14:28:59.843347+00:00,,t,26,72553681618465963,648518346467364359,72553681618458949,648518346494933426,[ 14497 105085   3239],[ 14513 105061   3240]
941,30010292,2022-11-17 14:28:59.843347+00:00,,t,16,72976031187135757,648518346501581144,72976031187133085,648518346480666625,[ 27251 109905   2674],[ 27219 109927   2674]
942,42731050,2022-11-17 14:28:59.843347+00:00,,t,30,72342712422353449,648518346501581144,72342712422341825,648518346480125925,[  8927 109905   2516],[  8951 109887   2514]
944,44288232,2022-11-17 14:28:59.843347+00:00,,t,30,72342781141819192,648518346501581144,72342781141819177,648518346476657526,[  9659 111489   2528],[  9629 111483   2529]
945,44288262,2022-11-17 14:28:59.843347+00:00,,t,20,72342781141819227,648518346501581144,72342781141836523,648518346476657526,[  9685 111493   2531],[  9651 111491   2531]
946,42731184,2022-11-17 14:28:59.843347+00:00,,t,17,72342712422368097,648518346501581144,72342712422370553,648518346480125925,[  9113 110213   2528],[  9079 110209   2530]
949,2076258,2022-11-17 14:28:59.843347+00:00,,t,16,72553681618310031,648518346501581144,72553681618217141,648518346494933170,[ 14683 104671   3211],[ 14713 104691   3212]
