,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
45089,30864827,2022-11-17 14:28:59.843347+00:00,,t,32,72483450246055484,648518346490237960,72483450246060694,648518346495496159,[ 13895 108617   3097],[ 13881 108615   3099]
45091,30864874,2022-11-17 14:28:59.843347+00:00,,t,17,72483450246053799,648518346517348645,72483450246044713,648518346491839249,[ 13979 108801   3094],[ 13981 108819   3093]
45092,30864856,2022-11-17 14:28:59.843347+00:00,,t,42,72483450246055484,648518346490237960,72483450246058587,648518346509763459,[ 13913 108619   3097],[ 13943 108609   3097]
45093,30873489,2022-11-17 14:28:59.843347+00:00,,t,48,73328699810180633,648518346492913070,73328699810206585,648518346504007630,[ 36997 133379   3185],[ 36973 133355   3187]
45094,30942929,2022-11-17 14:28:59.843347+00:00,,t,20,73399068621345784,648518346477811470,73399068621353403,648518346484250407,[ 39103 133157   3234],[ 39085 133133   3235]
45095,30942931,2022-11-17 14:28:59.843347+00:00,,t,31,73399068621162693,648518346477811470,73399068621295272,648518346511268149,[ 39129 133569   3223],[ 39093 133577   3223]
45097,30942935,2022-11-17 14:28:59.843347+00:00,,t,15,73399068621343625,648518346477811470,73399068621353403,648518346484250407,[ 39135 133179   3237],[ 39103 133167   3238]
45099,30864849,2022-11-17 14:28:59.843347+00:00,,t,13,72483450246069623,648518346517348645,72483450246065701,648518346509763459,[ 13933 108605   3104],[ 13921 108565   3104]
45100,30864880,2022-11-17 14:28:59.843347+00:00,,t,26,72483450246053799,648518346517348645,72483450246041803,648518346509763459,[ 13985 108779   3094],[ 13995 108771   3093]
45101,30864896,2022-11-17 14:28:59.843347+00:00,,t,23,72483450246053799,648518346517348645,72483450246049736,648518346467364359,[ 14005 108787   3096],[ 14033 108795   3095]
45107,30942936,2022-11-17 14:28:59.843347+00:00,,t,30,73399068621162693,648518346477811470,73399068621328083,648518346492148780,[ 39133 133567   3224],[ 39103 133581   3225]
45108,30943102,2022-11-17 14:28:59.843347+00:00,,t,38,73399068621313452,648518346477811470,73399068621238263,648518346492280108,[ 39421 133947   3217],[ 39467 133941   3217]
45109,30943116,2022-11-17 14:28:59.843347+00:00,,t,12,73399068554447540,648518346494998706,73399068621067014,648518346492280108,[ 39477 133909   3209],[ 39497 133909   3212]
45110,30943156,2022-11-17 14:28:59.843347+00:00,,t,41,73399068621082185,648518346494998706,73399068621296818,648518346492280108,[ 39537 134103   3217],[ 39549 134073   3218]
45111,30943124,2022-11-17 14:28:59.843347+00:00,,t,17,73399068621328270,648518346477811470,73399068621354691,648518346500711093,[ 39491 133855   3231],[ 39509 133885   3232]
45112,30943083,2022-11-17 14:28:59.843347+00:00,,t,20,73399068621313452,648518346477811470,73399068621218869,648518346459642628,[ 39409 133941   3215],[ 39433 133941   3214]
45113,30943177,2022-11-17 14:28:59.843347+00:00,,t,25,73399068621369426,648518346477811470,73399068621376813,648518346500711093,[ 39553 133569   3245],[ 39583 133569   3244]
45114,30943089,2022-11-17 14:28:59.843347+00:00,,t,14,73399068554399880,648518346494998706,73399068621076345,648518346500711093,[ 39439 134015   3209],[ 39443 134041   3210]
45115,30943115,2022-11-17 14:28:59.843347+00:00,,t,33,73399068621082185,648518346494998706,73399068621076345,648518346500711093,[ 39509 134101   3217],[ 39505 134071   3217]
45116,30943161,2022-11-17 14:28:59.843347+00:00,,t,69,73399068621328270,648518346477811470,73399068621339303,648518346512252206,[ 39515 133825   3232],[ 39557 133825   3232]
45117,30943176,2022-11-17 14:28:59.843347+00:00,,t,34,73399068621371967,648518346477811470,73399068621374422,648518346512252206,[ 39549 133585   3245],[ 39583 133601   3245]
45124,30943221,2022-11-17 14:28:59.843347+00:00,,t,31,73399068621372127,648518346477811470,73399068621377035,648518346511268149,[ 39649 133917   3241],[ 39663 133887   3241]
45125,30943087,2022-11-17 14:28:59.843347+00:00,,t,41,73399068621313452,648518346477811470,73399068621268269,648518346509715514,[ 39417 133921   3216],[ 39443 133905   3215]
45127,30943106,2022-11-17 14:28:59.843347+00:00,,t,41,73399068621404311,648518346477811470,73399068621390497,648518346496990616,[ 39511 133331   3250],[ 39481 133337   3250]
45128,30943107,2022-11-17 14:28:59.843347+00:00,,t,55,73399068621381607,648518346477811470,73399068621397415,648518346493171442,[ 39511 133343   3248],[ 39483 133369   3249]
45129,30943205,2022-11-17 14:28:59.843347+00:00,,t,47,73399068621369426,648518346477811470,73399068621344148,648518346483323812,[ 39655 133535   3233],[ 39637 133573   3234]
45136,30943142,2022-11-17 14:28:59.843347+00:00,,t,55,73399068621351948,648518346477811470,73399068621369630,648518346492148780,[ 39509 133845   3233],[ 39533 133869   3233]
45137,30943198,2022-11-17 14:28:59.843347+00:00,,t,37,73399068621372127,648518346477811470,73399068621369651,648518346492148780,[ 39629 133919   3240],[ 39615 133891   3240]
45139,30943134,2022-11-17 14:28:59.843347+00:00,,t,36,73399068621404311,648518346477811470,73399068621408786,648518346509715514,[ 39533 133337   3252],[ 39523 133359   3254]
45145,30943154,2022-11-17 14:28:59.843347+00:00,,t,56,73399068621328270,648518346477811470,73399068621351900,648518346511268149,[ 39513 133817   3233],[ 39549 133807   3234]
45148,30943091,2022-11-17 14:28:59.843347+00:00,,t,41,73399068621033036,648518346494998706,73399068621316908,648518346493171442,[ 39411 133435   3222],[ 39447 133443   3223]
45149,30943093,2022-11-17 14:28:59.843347+00:00,,t,57,73399068621033036,648518346494998706,73399068621316802,648518346509715514,[ 39421 133423   3221],[ 39453 133413   3221]
45150,30943250,2022-11-17 14:28:59.843347+00:00,,t,17,73399068621429820,648518346494998706,73399068621442148,648518346496990616,[ 39729 133915   3273],[ 39715 133883   3273]
45152,30943200,2022-11-17 14:28:59.843347+00:00,,t,27,73399068621429704,648518346494998706,73399068621427618,648518346483323812,[ 39637 133807   3270],[ 39625 133771   3270]
45153,30943108,2022-11-17 14:28:59.843347+00:00,,t,31,73399068554447540,648518346494998706,73399068621268018,648518346493171442,[ 39475 133887   3209],[ 39481 133871   3212]
45160,30943151,2022-11-17 14:28:59.843347+00:00,,t,38,73399068621434354,648518346494998706,73399068621427626,648518346496990616,[ 39577 133847   3268],[ 39545 133839   3268]
45161,30943160,2022-11-17 14:28:59.843347+00:00,,t,16,73399068621442150,648518346494998706,73399068621447269,648518346459642628,[ 39585 133843   3271],[ 39551 133821   3271]
45163,30943280,2022-11-17 14:28:59.843347+00:00,,t,39,73399068621429820,648518346494998706,73399068621465197,648518346495278262,[ 39745 133927   3276],[ 39755 133901   3277]
45166,30943297,2022-11-17 14:28:59.843347+00:00,,t,55,73399068621429820,648518346494998706,73399068621447294,648518346509715514,[ 39753 133931   3272],[ 39785 133923   3273]
45167,30943301,2022-11-17 14:28:59.843347+00:00,,t,33,73399068621427677,648518346494998706,73399068621423268,648518346509715514,[ 39759 133945   3268],[ 39785 133965   3268]
45170,30943155,2022-11-17 14:28:59.843347+00:00,,t,25,73399068621434354,648518346494998706,73399068621418112,648518346479342780,[ 39573 133841   3266],[ 39549 133829   3265]
45171,30943293,2022-11-17 14:28:59.843347+00:00,,t,51,73399068621429820,648518346494998706,73399068621452265,648518346490016183,[ 39745 133903   3271],[ 39777 133885   3272]
45172,30942976,2022-11-17 14:28:59.843347+00:00,,t,36,73399068621058347,648518346477811470,73399068621062221,648518346500711093,[ 39187 133821   3211],[ 39159 133839   3210]
45173,30943249,2022-11-17 14:28:59.843347+00:00,,t,20,73399068621407032,648518346494998706,73399068621397884,648518346483323812,[ 39677 134103   3254],[ 39709 134083   3255]
45174,30942997,2022-11-17 14:28:59.843347+00:00,,t,16,73399068621065088,648518346477811470,73399068621070774,648518346500711093,[ 39213 133893   3210],[ 39217 133931   3210]
45176,30942996,2022-11-17 14:28:59.843347+00:00,,t,37,73399068621080040,648518346477811470,73399068621269553,648518346512252206,[ 39253 134141   3215],[ 39215 134135   3216]
45177,30943005,2022-11-17 14:28:59.843347+00:00,,t,47,73399068621237589,648518346477811470,73399068621059767,648518346459642628,[ 39237 133819   3211],[ 39253 133807   3210]
45180,31070422,2022-11-17 14:28:59.843347+00:00,,t,12,73187068901328412,648518346499385438,73187068901325809,648518346496990616,[ 32907 107089   2967],[ 32891 107127   2968]
45182,30942891,2022-11-17 14:28:59.843347+00:00,,t,50,73399068621345784,648518346477811470,73399068621327009,648518346509715514,[ 39039 133175   3230],[ 39023 133153   3229]
45184,31070427,2022-11-17 14:28:59.843347+00:00,,t,19,73187068901328412,648518346499385438,73187068901303485,648518346514384583,[ 32917 107077   2967],[ 32929 107097   2967]
45187,30942954,2022-11-17 14:28:59.843347+00:00,,t,33,73399068621162693,648518346477811470,73399068621333988,648518346509715514,[ 39141 133557   3225],[ 39125 133559   3227]
45188,30942956,2022-11-17 14:28:59.843347+00:00,,t,16,73399068621343625,648518346477811470,73399068621371145,648518346493171442,[ 39147 133169   3238],[ 39131 133145   3239]
45189,30943016,2022-11-17 14:28:59.843347+00:00,,t,25,73399068621338897,648518346477811470,73399068621346421,648518346483682965,[ 39289 133239   3233],[ 39277 133283   3233]
45190,30942960,2022-11-17 14:28:59.843347+00:00,,t,45,73399068621343625,648518346477811470,73399068621371149,648518346509715514,[ 39145 133155   3236],[ 39141 133127   3237]
45191,30942971,2022-11-17 14:28:59.843347+00:00,,t,13,73399068621339123,648518346477811470,73399068621339143,648518346495278262,[ 39161 133563   3227],[ 39149 133577   3229]
45192,30942963,2022-11-17 14:28:59.843347+00:00,,t,13,73399068621162693,648518346477811470,73399068621328154,648518346496175050,[ 39147 133565   3224],[ 39139 133603   3226]
45193,31088225,2022-11-17 14:28:59.843347+00:00,,t,40,73258193559970693,648518346502655814,73258193559973259,648518346486547121,[ 35945 130179   3048],[ 35931 130219   3048]
45195,30943070,2022-11-17 14:28:59.843347+00:00,,t,76,73399068621193742,648518346477811470,73399068621288295,648518346512252206,[ 39365 133731   3221],[ 39395 133725   3220]
45196,31088254,2022-11-17 14:28:59.843347+00:00,,t,51,73258193559980753,648518346502655814,73258193559980774,648518346499897667,[ 35981 130175   3048],[ 35997 130215   3049]
45201,30943015,2022-11-17 14:28:59.843347+00:00,,t,53,73399068621217358,648518346477811470,73399068621063281,648518346483323812,[ 39235 133857   3210],[ 39269 133861   3210]
45202,31088303,2022-11-17 14:28:59.843347+00:00,,t,49,73258193559951349,648518346502655814,73258193559965865,648518346499897667,[ 36113 130171   3041],[ 36083 130195   3042]
45204,38148001,2022-11-17 14:28:59.843347+00:00,,t,23,72905662510051868,648518346494264434,72905662510054428,648518346489732460,[ 25331 108841   2796],[ 25353 108865   2796]
45205,38148062,2022-11-17 14:28:59.843347+00:00,,t,61,72905662510080212,648518346496671612,72905662510068783,648518346504230862,[ 25467 109229   2807],[ 25495 109237   2807]
45210,38148008,2022-11-17 14:28:59.843347+00:00,,t,30,72905662510071205,648518346496671612,72905662510073659,648518346489732460,[ 25389 109287   2807],[ 25375 109319   2807]
45211,34158938,2022-11-17 14:28:59.843347+00:00,,t,23,72553818923437971,648518346501288024,72553818923399006,648518346501545571,[ 15361 109567   3055],[ 15379 109593   3054]
45221,38148056,2022-11-17 14:28:59.843347+00:00,,t,31,72905662510082512,648518346496671612,72905662510078146,648518346482497172,[ 25459 109249   2807],[ 25481 109269   2807]
45224,38147666,2022-11-17 14:28:59.843347+00:00,,t,31,72905662510003016,648518346514448583,72905662510030804,648518346509763459,[ 24787 109209   2786],[ 24819 109199   2787]
45229,38147990,2022-11-17 14:28:59.843347+00:00,,t,17,72905662510051925,648518346494264434,72905662510051949,648518346494996387,[ 25315 108855   2796],[ 25329 108885   2797]
45231,38147926,2022-11-17 14:28:59.843347+00:00,,t,28,72905662510059045,648518346494264434,72905662510059027,648518346465266805,[ 25191 108843   2799],[ 25181 108815   2799]
45239,38147958,2022-11-17 14:28:59.843347+00:00,,t,23,72905662510077912,648518346494264434,72905662510079959,648518346501545571,[ 25229 108843   2808],[ 25259 108847   2809]
45241,38147579,2022-11-17 14:28:59.843347+00:00,,t,16,72905662510000595,648518346514448583,72905662509988381,648518346487087587,[ 24615 109227   2772],[ 24591 109235   2770]
45242,30943007,2022-11-17 14:28:59.843347+00:00,,t,57,73399068621217358,648518346477811470,73399068621066407,648518346492148780,[ 39225 133883   3210],[ 39255 133915   3211]
45245,38147895,2022-11-17 14:28:59.843347+00:00,,t,26,72905662510059045,648518346494264434,72905662510104521,648518346479677888,[ 25173 108829   2803],[ 25147 108813   2803]
45249,30943028,2022-11-17 14:28:59.843347+00:00,,t,36,73399068621024636,648518346494998706,73399068621312119,648518346509715514,[ 39333 133283   3220],[ 39323 133253   3221]
45251,38154258,2022-11-17 14:28:59.843347+00:00,,t,58,72342643971321984,648518346494264434,72342643971324101,648518346489544793,[  8251 106557   3036],[  8273 106537   3036]
45252,38154330,2022-11-17 14:28:59.843347+00:00,,t,32,72342643971361108,648518346494264434,72342643971381636,648518346486783620,[  8381 106513   3050],[  8415 106535   3050]
45253,38154264,2022-11-17 14:28:59.843347+00:00,,t,14,72342643971334512,648518346494264434,72342643971317026,648518346483445438,[  8251 106579   3034],[  8271 106563   3033]
45254,38154273,2022-11-17 14:28:59.843347+00:00,,t,25,72342643971348966,648518346494264434,72342643971319496,648518346498412564,[  8265 106589   3035],[  8293 106577   3035]
45264,30943056,2022-11-17 14:28:59.843347+00:00,,t,22,73399068621251116,648518346494998706,73399068621327784,648518346481263717,[ 39363 133305   3223],[ 39367 133293   3225]
45269,34232757,2022-11-17 14:28:59.843347+00:00,,t,21,72623844137061769,648518346500641203,72623844137077318,648518346472722185,[17645 99895  3092],[17683 99889  3093]
45270,34232789,2022-11-17 14:28:59.843347+00:00,,t,16,72623844137156582,648518346497833063,72623844137168302,648518346507389983,[17695 99377  3128],[17711 99377  3130]
45271,34232776,2022-11-17 14:28:59.843347+00:00,,t,36,72623912856618082,648518346472297010,72623844137126720,648518346517685352,[ 17687 100379   3122],[ 17705 100347   3124]
45273,34232644,2022-11-17 14:28:59.843347+00:00,,t,14,72623844137128421,648518346487912272,72623844137126240,648518346471931035,[17459 99937  3112],[17463 99977  3111]
45281,30943057,2022-11-17 14:28:59.843347+00:00,,t,40,73399068621306976,648518346494998706,73399068621301159,648518346481263717,[ 39363 133277   3220],[ 39371 133243   3221]
45282,34232656,2022-11-17 14:28:59.843347+00:00,,t,20,72623844137130714,648518346481759933,72623844137137316,648518346489789015,[17495 99609  3116],[17485 99579  3117]
45288,31302024,2022-11-17 14:28:59.843347+00:00,,t,78,72553818990267746,648518346514448583,72553818990058727,648518346509763459,[ 14587 108711   3091],[ 14557 108689   3091]
45293,34232711,2022-11-17 14:28:59.843347+00:00,,t,39,72623844137089763,648518346500641203,72623844137074276,648518346494799159,[ 17581 100085   3094],[ 17585 100115   3093]
45297,31302021,2022-11-17 14:28:59.843347+00:00,,t,24,72553818990267746,648518346514448583,72553818990258501,648518346479174095,[ 14573 108711   3093],[ 14549 108687   3094]
45322,31302035,2022-11-17 14:28:59.843347+00:00,,t,30,72553818990067232,648518346514448583,72553818990187271,648518346498238290,[ 14549 108813   3086],[ 14563 108837   3086]
45323,31302045,2022-11-17 14:28:59.843347+00:00,,t,15,72553818990267746,648518346514448583,72553818990244538,648518346500414780,[ 14591 108711   3091],[ 14571 108697   3090]
45325,31302052,2022-11-17 14:28:59.843347+00:00,,t,19,72553818990279052,648518346514448583,72553818990263698,648518346452145224,[ 14561 108795   3088],[ 14581 108803   3090]
45329,34232653,2022-11-17 14:28:59.843347+00:00,,t,22,72623844137080701,648518346500641203,72623844137050737,648518346472722185,[ 17495 100037   3091],[ 17483 100013   3091]
45330,34232650,2022-11-17 14:28:59.843347+00:00,,t,30,72623844137042682,648518346500641203,72623844137066187,648518346486973436,[17513 99853  3091],[17475 99857  3091]
45331,34232640,2022-11-17 14:28:59.843347+00:00,,t,25,72623844137057009,648518346500641203,72623844137066297,648518346500132614,[ 17481 100049   3092],[ 17457 100023   3093]
45332,34232654,2022-11-17 14:28:59.843347+00:00,,t,45,72623844137042682,648518346500641203,72623844136938169,648518346500132614,[17515 99855  3088],[17483 99857  3088]
45333,34232677,2022-11-17 14:28:59.843347+00:00,,t,26,72623844137133018,648518346487912272,72623844137130780,648518346486141124,[17481 99829  3115],[17519 99817  3115]
45334,31302518,2022-11-17 14:28:59.843347+00:00,,t,40,72553818990391911,648518346514448583,72553818990399338,648518346480369416,[ 15211 108565   3140],[ 15243 108573   3140]
45341,31301962,2022-11-17 14:28:59.843347+00:00,,t,25,72553818990340852,648518346494933426,72553818990333232,648518346486783620,[ 14519 108903   3115],[ 14479 108909   3115]
45344,31302422,2022-11-17 14:28:59.843347+00:00,,t,33,72553818990384888,648518346514448583,72553818990372536,648518346487424380,[ 15067 108617   3132],[ 15083 108639   3131]
45345,31302421,2022-11-17 14:28:59.843347+00:00,,t,32,72553818990364408,648518346514448583,72553818990421794,648518346493467932,[ 15077 108629   3148],[ 15083 108625   3150]
45349,31302447,2022-11-17 14:28:59.843347+00:00,,t,42,72553818990364408,648518346514448583,72553818990379977,648518346480369416,[ 15091 108617   3134],[ 15109 108643   3134]
45351,31301830,2022-11-17 14:28:59.843347+00:00,,t,40,72553818990327621,648518346509569667,72553818990330411,648518346492917179,[ 14349 108699   3114],[ 14343 108665   3115]
45352,31301831,2022-11-17 14:28:59.843347+00:00,,t,14,72553818990327621,648518346509569667,72553818990335749,648518346480843521,[ 14359 108721   3114],[ 14339 108739   3116]
45353,31302461,2022-11-17 14:28:59.843347+00:00,,t,51,72553818990392404,648518346514448583,72553818990387320,648518346480369416,[ 15133 108609   3137],[ 15151 108637   3137]
45357,31302413,2022-11-17 14:28:59.843347+00:00,,t,13,72553818990384888,648518346514448583,72553818990379999,648518346515421767,[ 15041 108635   3132],[ 15055 108667   3131]
45359,31302431,2022-11-17 14:28:59.843347+00:00,,t,31,72553818990379318,648518346514448583,72553818990387347,648518346515421767,[ 15081 108631   3136],[ 15089 108667   3137]
45361,30943068,2022-11-17 14:28:59.843347+00:00,,t,35,73399068621312405,648518346494998706,73399068621333899,648518346509715514,[ 39389 133435   3223],[ 39393 133433   3226]
45363,31302250,2022-11-17 14:28:59.843347+00:00,,t,52,72553818990187810,648518346514448583,72553818990258715,648518346509763459,[ 14843 108837   3094],[ 14829 108875   3094]
45364,31302192,2022-11-17 14:28:59.843347+00:00,,t,42,72553818990282214,648518346514448583,72553818990306832,648518346452145224,[ 14777 108775   3103],[ 14761 108809   3103]
45365,31302187,2022-11-17 14:28:59.843347+00:00,,t,20,72553818990275708,648518346509569667,72553818990290956,648518346501545571,[ 14797 108871   3103],[ 14757 108859   3103]
45366,31302164,2022-11-17 14:28:59.843347+00:00,,t,18,72553818990322559,648518346494933426,72553818990312305,648518346501545571,[ 14697 108829   3107],[ 14731 108833   3107]
45367,31302419,2022-11-17 14:28:59.843347+00:00,,t,14,72553818990100802,648518346477034696,72553818990253997,648518346482935973,[ 15071 109539   3086],[ 15077 109557   3086]
45372,31302224,2022-11-17 14:28:59.843347+00:00,,t,14,72553818990288205,648518346514448583,72553818990306832,648518346452145224,[ 14827 108833   3094],[ 14791 108845   3094]
45374,31301902,2022-11-17 14:28:59.843347+00:00,,t,41,72553818990317573,648518346494933426,72553818990322622,648518346478192877,[ 14451 108929   3106],[ 14421 108909   3107]
45395,31302312,2022-11-17 14:28:59.843347+00:00,,t,14,72553818990223186,648518346514448583,72553818990072340,648518346483381182,[ 14909 108959   3085],[ 14915 108965   3088]
45397,31302260,2022-11-17 14:28:59.843347+00:00,,t,14,72553818990304114,648518346514448583,72553818990314933,648518346487424380,[ 14813 108735   3104],[ 14833 108713   3106]
45404,31302265,2022-11-17 14:28:59.843347+00:00,,t,28,72553818990075955,648518346514448583,72553818990245119,648518346452145224,[ 14871 108943   3085],[ 14841 108949   3087]
45408,31302270,2022-11-17 14:28:59.843347+00:00,,t,21,72553818990187810,648518346514448583,72553818990263783,648518346487424380,[ 14851 108841   3093],[ 14843 108867   3092]
45409,30943064,2022-11-17 14:28:59.843347+00:00,,t,24,73399068621251116,648518346494998706,73399068621338886,648518346492140076,[ 39367 133297   3222],[ 39379 133263   3223]
45413,31302321,2022-11-17 14:28:59.843347+00:00,,t,12,72553818990359329,648518346514448583,72553818990351073,648518346487424380,[ 14935 108641   3124],[ 14925 108659   3123]
45414,31302328,2022-11-17 14:28:59.843347+00:00,,t,78,72553818990077998,648518346514448583,72553818990188969,648518346498238290,[ 14917 109013   3083],[ 14947 109031   3084]
45417,31302330,2022-11-17 14:28:59.843347+00:00,,t,18,72553818990389928,648518346514448583,72553818990402375,648518346503120371,[ 14965 108655   3137],[ 14943 108673   3139]
45418,31302358,2022-11-17 14:28:59.843347+00:00,,t,22,72553818990389928,648518346514448583,72553818990404866,648518346477888526,[ 15025 108655   3143],[ 14987 108665   3144]
45421,31302248,2022-11-17 14:28:59.843347+00:00,,t,29,72553818990330575,648518346509569667,72553818990333175,648518346515421767,[ 14855 108843   3112],[ 14827 108853   3113]
45422,31302156,2022-11-17 14:28:59.843347+00:00,,t,44,72553818990068964,648518346514448583,72553818990071938,648518346479174095,[ 14673 108857   3084],[ 14713 108857   3084]
45425,31302488,2022-11-17 14:28:59.843347+00:00,,t,13,72553818923509742,648518346477034696,72553818990092896,648518346486538116,[ 15161 109329   3081],[ 15179 109351   3082]
45433,31302316,2022-11-17 14:28:59.843347+00:00,,t,16,72553818990306786,648518346509569667,72553818990282141,648518346501545571,[ 14917 108731   3102],[ 14917 108711   3101]
45435,31335015,2022-11-17 14:28:59.843347+00:00,,t,15,72342643702964068,648518346490237960,72342643702980135,648518346497880310,[  9111 108313   2557],[  9099 108347   2557]
45437,31335050,2022-11-17 14:28:59.843347+00:00,,t,34,72342643702983990,648518346490237960,72342643702961089,648518346497880310,[  9145 108225   2554],[  9159 108197   2554]
45440,31302283,2022-11-17 14:28:59.843347+00:00,,t,28,72553818990075609,648518346514448583,72553818990081337,648518346507290440,[ 14887 108955   3085],[ 14875 108969   3088]
45441,31302360,2022-11-17 14:28:59.843347+00:00,,t,23,72553818990389928,648518346514448583,72553818990407292,648518346494996387,[ 15023 108635   3144],[ 14989 108625   3144]
45442,31302382,2022-11-17 14:28:59.843347+00:00,,t,32,72553818990364408,648518346514448583,72553818990421216,648518346494996387,[ 15053 108637   3146],[ 15015 108633   3147]
45444,31302314,2022-11-17 14:28:59.843347+00:00,,t,27,72553818990384787,648518346514448583,72553818990352987,648518346515421767,[ 14941 108607   3128],[ 14917 108603   3129]
45447,31335063,2022-11-17 14:28:59.843347+00:00,,t,29,72342643702969991,648518346490237960,72342643702988348,648518346466159920,[  9155 108245   2556],[  9185 108229   2556]
45452,31302403,2022-11-17 14:28:59.843347+00:00,,t,25,72553818990100557,648518346477034696,72553818990212290,648518346482964966,[ 15047 109531   3082],[ 15045 109565   3082]
45458,31335028,2022-11-17 14:28:59.843347+00:00,,t,39,72342643702989057,648518346494264434,72342643703024549,648518346498002535,[  9083 108469   2564],[  9117 108463   2564]
45459,31335019,2022-11-17 14:28:59.843347+00:00,,t,39,72342643703024377,648518346494264434,72342643703096174,648518346503120371,[  9077 108467   2567],[  9107 108457   2567]
45461,31334873,2022-11-17 14:28:59.843347+00:00,,t,41,72342643702960679,648518346494264434,72342643702983135,648518346467364359,[  8863 107747   2552],[  8877 107729   2553]
45462,31334914,2022-11-17 14:28:59.843347+00:00,,t,16,72342643702935932,648518346494264434,72342643702943287,648518346467364359,[  8905 107681   2538],[  8937 107671   2538]
45465,31334945,2022-11-17 14:28:59.843347+00:00,,t,20,72342643702988521,648518346494264434,72342643703001592,648518346498412564,[  8981 108225   2563],[  8997 108193   2562]
45477,31334872,2022-11-17 14:28:59.843347+00:00,,t,28,72342643702931317,648518346494264434,72342643702916870,648518346480843521,[  8855 107561   2542],[  8875 107555   2544]
45479,31334911,2022-11-17 14:28:59.843347+00:00,,t,14,72342643702935932,648518346494264434,72342643702969491,648518346480843521,[  8903 107713   2546],[  8933 107695   2548]
45482,34317075,2022-11-17 14:28:59.843347+00:00,,t,16,72835225180473623,648518346481857725,72835225180443040,648518346492416127,[ 23023 107137   3002],[ 23035 107145   3001]
45483,34317008,2022-11-17 14:28:59.843347+00:00,,t,14,72835225180481226,648518346481857725,72835225180478685,648518346480843521,[ 22851 107041   3012],[ 22817 107027   3012]
45485,34317073,2022-11-17 14:28:59.843347+00:00,,t,26,72835225180453407,648518346481857725,72835225180456114,648518346486457257,[ 23011 107313   3004],[ 23019 107349   3004]
45516,34317002,2022-11-17 14:28:59.843347+00:00,,t,19,72835225180420578,648518346476657526,72835225180447897,648518346480843521,[ 22833 107015   2996],[ 22807 106995   2998]
45522,34317192,2022-11-17 14:28:59.843347+00:00,,t,12,72835225180554870,648518346517527332,72835225180562250,648518346483381182,[ 23391 107279   3050],[ 23365 107297   3050]
45523,34317244,2022-11-17 14:28:59.843347+00:00,,t,18,72835225180547716,648518346517527332,72835225180547805,648518346483381182,[ 23489 107329   3044],[ 23469 107349   3043]
45528,31334896,2022-11-17 14:28:59.843347+00:00,,t,44,72342643702960679,648518346494264434,72342643702960682,648518346498412564,[  8889 107761   2549],[  8915 107755   2550]
45529,31334897,2022-11-17 14:28:59.843347+00:00,,t,45,72342643702951058,648518346494264434,72342643702969547,648518346498412564,[  8901 107841   2552],[  8919 107829   2554]
45533,31334921,2022-11-17 14:28:59.843347+00:00,,t,16,72342643703042338,648518346494264434,72342643703095224,648518346494034720,[  8975 108465   2568],[  8949 108489   2569]
45534,31334917,2022-11-17 14:28:59.843347+00:00,,t,29,72342643703042338,648518346494264434,72342643703131034,648518346489544793,[  8979 108455   2567],[  8939 108447   2567]
45535,31334929,2022-11-17 14:28:59.843347+00:00,,t,41,72342643703042338,648518346494264434,72342643703130540,648518346498412564,[  8985 108449   2568],[  8967 108427   2569]
45551,34317247,2022-11-17 14:28:59.843347+00:00,,t,35,72835225180531258,648518346517527332,72835225180540625,648518346499440615,[ 23513 107313   3038],[ 23481 107297   3038]
45552,34317239,2022-11-17 14:28:59.843347+00:00,,t,19,72835225180211056,648518346494933426,72835225180208418,648518346494996387,[ 23421 107257   2955],[ 23459 107251   2956]
45553,34317199,2022-11-17 14:28:59.843347+00:00,,t,16,72835225180554923,648518346517527332,72835225180564664,648518346507433247,[ 23407 107291   3047],[ 23387 107317   3048]
45555,34316870,2022-11-17 14:28:59.843347+00:00,,t,23,72764856436151730,648518346514448583,72835225180427888,648518346500414780,[ 22501 107031   2995],[ 22533 107035   2995]
45558,34316944,2022-11-17 14:28:59.843347+00:00,,t,38,72835156460892444,648518346496671612,72835225180463208,648518346481205338,[ 22673 106495   3001],[ 22685 106527   3003]
45565,34317251,2022-11-17 14:28:59.843347+00:00,,t,33,72835225180543024,648518346517527332,72835225180531218,648518346346019534,[ 23519 107297   3037],[ 23491 107271   3036]
45566,34317261,2022-11-17 14:28:59.843347+00:00,,t,39,72835225180543024,648518346517527332,72835225180528934,648518346507433247,[ 23533 107297   3038],[ 23515 107273   3038]
45569,34317267,2022-11-17 14:28:59.843347+00:00,,t,24,72835225180533507,648518346517527332,72835225180542991,648518346492697531,[ 23541 107305   3040],[ 23541 107277   3041]
45579,34316893,2022-11-17 14:28:59.843347+00:00,,t,47,72835225180432892,648518346517348645,72835225180445377,648518346486457257,[ 22611 106881   3000],[ 22579 106883   3001]
45581,34316962,2022-11-17 14:28:59.843347+00:00,,t,37,72835225180450370,648518346517348645,72835225180460928,648518346501545571,[ 22733 106803   3004],[ 22727 106795   3007]
45582,34316928,2022-11-17 14:28:59.843347+00:00,,t,23,72835225180432901,648518346517348645,72835225180427826,648518346501545571,[ 22647 106911   2996],[ 22653 106939   2995]
